year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-2950,4900.0,0.49089812763648855,0.3279189557129368,1.225990540587739,250,0.9862375339987199,0.4425283086619015,0.4477046068717412,0.4467236693708345,0.587515968234523
-2850,4800.0,0.47560865572066946,0.327929788445183,1.1541646266655046,250,0.952828047131415,0.42167644221602596,0.44025490463949957,0.42560369947768195,0.575966013437339
-2750,4700.0,0.4595320786102225,0.2869701326179402,1.0917500192987961,250,0.8976579290116475,0.43684089982115204,0.4323717970897482,0.4128123385185425,0.53593527961233
-2650,4600.0,0.4513707032477885,0.27894834186446277,1.052464681662301,250,0.863431047179885,0.43186940719197753,0.4264765889752026,0.389242812964951,0.5342639050336024
-2550,4500.0,0.43323144699980526,0.28275879763419437,1.096303239331526,250,0.8764080405599635,0.40940824450728397,0.42001199520164867,0.36926707379649804,0.486730172347008
-2450,4400.0,0.4299684319496645,0.26233603579595033,1.0776167981690963,250,0.8549596348435775,0.39327386064622505,0.4135348640703454,0.3550830037940365,0.455119755130259
-2350,4300.0,0.4216553857758014,0.24639209557582115,1.0417472640597236,250,0.8708276787905971,0.3978956387778635,0.40972543065001893,0.339108844078697,0.45698754384472595
-2250,4200.0,0.4248961713976105,0.25178799192545803,0.9919478004978025,250,0.8030348388913765,0.42344021424969647,0.4034153780707937,0.34083145701185247,0.5151783037464426
-2150,4100.0,0.432983405467126,0.25622384830795136,0.9707993726086984,250,0.8453091961388786,0.436265653466603,0.3983640313821474,0.344528876745826,0.5093946931406395
-2050,4000.0,0.41936937335386004,0.25986826466352353,1.066833543092822,250,0.8378727822559475,0.39780465682239896,0.39508826973097677,0.34149935400931153,0.529805554235576
-1950,3900.0,0.4256979115231325,0.2567084639857147,1.0585437843271412,250,0.8579085147678085,0.4162351144877055,0.39512907359900373,0.3372802165123855,0.509286404212929
-1850,3800.0,0.4242279881796932,0.2466308119795002,1.0106435670259823,250,0.8241495345010306,0.392435011739809,0.39520442798934063,0.3256389022565225,0.49373224575104746
-1750,3700.0,0.41772180592713926,0.2308299477190261,1.0379510220639254,250,0.852237564688063,0.3983013244870115,0.39642332845629824,0.3182988003035395,0.5413515391233645
-1650,3600.0,0.4140321880423494,0.22135385964831988,1.031682980786832,250,0.9004280578899839,0.37441848795212895,0.3998116253822186,0.3071338713928625,0.5252883678050344
-1550,3500.0,0.40423755177259085,0.18878068739725024,0.920235297996784,250,0.8220508903204256,0.3647223019887535,0.39408799371704506,0.2965233431714065,0.517038579273559
-1450,3400.0,0.38803453202653804,0.17344470581164256,0.8939209021366689,250,0.6896636469783335,0.3308017075976175,0.3912113803455082,0.278102925079092,0.465616249862877
-1350,3300.0,0.38471199225819336,0.162397883816321,0.9231284084525745,250,0.7591661135293735,0.3263941895777025,0.3904326030251204,0.25744687345412753,0.4458210446129745
-1250,3200.0,0.3932408658745433,0.17112305140996784,0.857764106533953,250,0.6948717438634475,0.336272829521856,0.3871659833228164,0.24811286225329549,0.506769144244801
-1150,3100.0,0.3870343547436858,0.1784161513123772,0.8378184246019456,250,0.690397423396267,0.3543295722168585,0.3790546703962673,0.250612199993424,0.480198867453767
